partner_id,gender,age_group,city_tier,trips_weekly,hours_online_per_week,avg_rating,on_time_pct,cancel_rate,safety_incidents,weekly_earnings,earnings_volatility,cashless_share,nova_score
826,M,36-45,A,70,32.571742817174936,4.678130186632859,0.9883490624019342,0.07971242105540396,0,670.6346693494932,0.18080357605124575,0.743456665834288,646
827,M,26-35,B,65,57.62658286427303,4.708303817017998,0.9451781096803368,0.07530602944718576,0,470.165088547301,0.0912014206309504,0.4426556834714808,596
828,M,36-45,A,70,50.02085874218647,4.652794352560424,0.8616417813137667,0.08415588512779654,0,724.0876006717608,0.2670933849635506,0.8462760929165083,632
829,F,26-35,B,54,36.55848087281407,4.680476095036433,0.9110248000385186,0.06825958790432993,0,508.01546978980815,0.18166677003486864,0.5283065826562092,572
830,M,18-25,B,71,33.361236250452194,4.761746791875499,0.9179925839664106,0.07002203462308568,0,374.1108948274177,0.23430600127739146,0.8132911610416842,548
831,M,46-60,B,55,55.84890500602604,4.624743481075407,0.9060917272334689,0.057831337283619645,0,474.34405096145883,0.082704529030419,0.8636318693145981,602
832,M,26-35,A,81,45.61687715338859,4.801296846869408,0.9580648401111542,0.012983400359934083,0,737.1986238767931,0.19395393369720668,0.7701630810278133,656
833,M,18-25,A,55,56.10417968616338,4.790687261832668,0.9487362594589611,0.08278507557162033,0,471.3137272607026,0.22578669797510875,0.6309764726390645,579
834,M,18-25,B,60,41.39850649218443,4.723112703571572,0.9458326541406994,0.0804004025330661,0,486.1996080634628,0.02,0.8948623428148486,635
835,F,26-35,B,68,47.115353224336,4.6290810216654865,0.9417457679038782,0.057368611251892354,0,394.0130629900768,0.27344776012826805,0.7203037239426984,613
836,M,26-35,A,69,45.00227655244003,4.769344457342779,0.9296818853828087,0.096574632058053,0,469.70369784451253,0.08004603327110098,0.7930515531894227,598
837,F,26-35,C,72,35.75888665625931,4.679064315557231,0.8196396497943846,0.04235190037415102,0,397.4896217681643,0.19687201723654643,0.5295852675025958,518
838,F,36-45,B,73,40.55855841190991,4.762189125065905,0.9666946314469087,0.010358467644059411,0,416.2711491927247,0.3230162334463957,0.7470275513692587,588
839,M,26-35,B,70,30.156966557016553,4.918719120110515,0.9504177047553238,0.04408652462434411,0,461.44670280029146,0.2563922409868545,0.6915922398471434,557
840,M,26-35,A,73,46.94106823727243,4.567258982434395,0.8785619361664381,0.01727182092344042,0,728.3540791825877,0.06080496643965923,0.5940117074011992,633
841,M,26-35,A,67,49.6124874634686,5.0,0.9382291139198321,0.07664109066472026,0,564.333831890077,0.16575719179355167,0.9675989198933603,630
842,F,36-45,A,70,51.901612001053195,4.743121461231839,0.9583969240540112,0.04243766390883139,0,640.7693445775288,0.2786743805386172,1.0,609
843,M,18-25,A,72,48.66544893171006,4.816575891085888,0.985762353261253,0.09354067577487334,0,671.1833664371874,0.11465799873386581,0.9225483259018186,648
844,M,18-25,B,60,40.71789863496975,4.637087486463725,0.9455150721586943,0.09891396407678382,1,397.782900485896,0.15120962063105733,0.8416366460432979,490
845,M,26-35,B,73,57.519706450769846,4.926531732431248,0.9438800903408184,0.03575077720285611,0,449.92144494379465,0.14896940909004275,0.9671145824826739,599
846,F,36-45,C,55,50.92308487729545,4.729156029582399,0.9643386158750372,0.048256794102340586,0,496.09459183417346,0.22560311405779626,0.5133503151368655,605
847,M,36-45,C,42,55.88546301657105,4.683682253530124,0.8938729989902942,0.09503318958050957,0,348.48594453134865,0.05704068573354072,0.5116695222689938,537
848,M,26-35,A,65,56.512867044703505,4.665672746808664,0.9436001609797526,0.09689519344343972,0,622.464909588094,0.23008881740460296,0.7219848189082618,626
849,M,36-45,A,68,40.74400344693109,4.712926196131621,0.893744340289809,0.00562138165130616,0,712.1724057882001,0.13017606568750448,0.8216996114302988,640
850,F,26-35,B,64,45.87879456893237,4.814352098442936,0.9779148353810652,0.07645012610088675,0,377.0924545700878,0.17909303962280826,0.6790326625956208,565
851,M,18-25,C,36,49.74565183497478,4.766321603594586,0.8251144442871665,0.016072282214702072,0,358.86059615830465,0.16201029703273048,0.5172010766567359,527
852,M,18-25,C,55,30.50858212465575,4.7420210400334595,0.9578368587075162,0.05604451670303716,0,414.14693331957,0.227981347264559,0.6607918873495169,578
853,F,18-25,A,62,30.730268276212,4.644086787307527,0.9220854480924003,0.10180970423688694,0,511.6588516590142,0.1783167876673041,0.766786835460449,574
854,F,26-35,A,54,29.00688354004923,4.632223978911254,0.9646693665363146,0.16329310400258085,0,487.12220943342817,0.295234755383169,0.8977853454215485,582
855,M,26-35,A,57,40.9189991148011,4.6796688576130405,0.8791727814804351,0.06433528497553098,0,503.5697307463895,0.2591543249771532,0.7862356290970458,598
856,M,26-35,C,50,38.66682940788402,4.815041356824108,0.9184991789408148,0.03758652364889865,0,418.7036882932458,0.11637418420443212,0.39336143970931475,586
857,F,26-35,B,43,27.643293717047616,4.842538981365561,0.9128315044865639,0.06309523476754803,0,468.6152081388657,0.2892238212929689,0.7739655324386371,596
858,F,26-35,B,50,43.49358227698678,4.865556629534703,0.9356941780025229,0.07698209064120914,0,551.0399216246534,0.20555250041032874,0.941449956050698,613
859,M,36-45,B,49,41.043810832834076,4.745379965969178,0.861021902467601,0.05539276281383373,0,465.66491315114985,0.1935906677062716,0.7240498211762528,575
860,M,36-45,A,73,53.82240170076993,4.812734291137674,0.9596107544042177,0.03575528972060587,0,675.6448705205828,0.2478567241661797,0.9181742074272732,663
861,F,26-35,B,53,62.12979079132458,4.721932394267563,0.8235052935963822,0.060694499805829694,0,426.2969934763969,0.09670811079562626,0.6492826878244992,561
862,F,26-35,A,64,46.56450340414233,4.490255301360745,0.8890078971441319,0.07986731798675728,0,458.68415880301234,0.06964493823958562,0.8592048684532527,573
863,F,26-35,B,67,35.03369478633765,4.72041098156909,0.8460634996430401,0.06141773182830962,0,481.4959070749869,0.18199531734772148,0.6157575093045562,611
864,M,26-35,B,65,48.467243773470685,4.695701006196337,0.9644109699842813,0.041051915997209025,0,542.3118756386192,0.1314958530363037,0.6854901366838592,626
865,M,26-35,B,73,42.09302923320473,4.599343219335642,0.9478065388754519,0.04339812500942619,0,593.7396697673043,0.34589748572586565,0.6865921338306841,622
866,F,26-35,A,68,39.59874746218502,4.668090873637079,0.947601932344937,0.053584243509887025,0,693.7198547779159,0.11885417486281488,0.8467366134854268,664
867,F,36-45,C,44,33.38398878820188,4.763863712143646,0.984059469812428,0.0480172080724735,0,431.46702583861344,0.18321978783171466,0.5446180463630859,573
868,F,26-35,B,65,37.35779960777993,4.582012982147238,0.9072029165419099,0.04628565010836706,0,567.0072104958756,0.19535715783659835,0.514916130162159,587
869,M,18-25,A,69,40.222089887261724,4.646982179287628,0.955879284070633,0.08480908001811222,0,688.1462462274242,0.2785019327690563,0.8458157052879567,646
870,M,26-35,A,72,50.04096392165449,4.986985302332908,0.9305011173588238,0.057090371163235294,0,512.1640136582199,0.10043511823643703,0.8405535570559952,614
871,F,36-45,B,60,47.11025580407866,4.509594051117954,0.9156882722665697,0.017395391227479462,0,474.13801505177184,0.05103476808251753,0.7357481142422215,585
872,M,18-25,A,84,60.25576142928496,4.7321226760589346,0.995,0.08874846097194923,0,840.3276228953011,0.2915547845735746,0.910604370140319,663
873,F,36-45,A,71,48.743380738464715,4.579453595135388,0.995,0.07700159459355216,0,648.9930600957189,0.18644151073130713,0.7516306142898312,640
874,M,18-25,A,51,46.242949245623606,4.633654480326084,0.8930266668568293,0.03300601108758407,0,575.6095262391916,0.24477940181068375,0.8193889212998107,587
875,F,26-35,A,70,38.93769634527426,4.724339415557282,0.9676859795759942,0.054038629816583104,0,649.9637217676868,0.24853577896037368,0.7310113758664099,636
876,F,26-35,B,51,31.625370181532894,4.598263581605685,0.9305558456323406,0.050737035128266356,0,358.6674426206548,0.26240068606125433,0.6837943710589536,557
877,M,18-25,B,77,36.30106558146856,4.842889592304965,0.9467556211225221,0.08180717127238896,0,474.41975357055867,0.14977092253239763,0.7676302989524308,598
878,M,46-60,A,75,35.001613372380724,4.958672592965862,0.9413588864516744,0.051350433218570364,0,498.95468024436605,0.12808518749043196,1.0,618
879,M,26-35,B,53,16.390931820681942,4.87345172041541,0.8991461004269422,0.07131679998342116,0,512.1817071752791,0.020299437124210257,0.8239216647344043,624
880,M,46-60,A,85,31.913682174258284,4.91369196765813,0.7557509719539149,0.051824167404732294,0,575.6378844826265,0.1004078851354348,0.856805294954466,595
881,M,26-35,A,61,58.02209761365973,4.543439648145678,0.995,0.02509596410823823,0,562.3080215760857,0.1849720873414693,0.8882815169895395,639
882,M,36-45,A,71,45.68600212958993,4.71793934672713,0.8918633706163801,0.10666188503871465,0,549.7636189795999,0.1238883005040573,0.45131109859292706,606
883,F,46-60,B,62,38.23476144654904,4.820913160103014,0.9091221427524696,0.0888699017155056,0,358.1554961637211,0.08872793102551482,0.7646848974256102,602
884,M,26-35,C,54,45.98479822140021,4.878278637117181,0.9053853549990956,0.050578491968503975,0,504.0229971580918,0.1840337247643056,0.7874663168588847,574
885,M,18-25,B,65,22.465954742706256,5.0,0.8838098303373312,0.07325585762986028,0,353.21330284327496,0.28743536346893783,0.7318197256760448,530
886,M,36-45,A,79,44.82097716462424,4.917955938744342,0.9434120070997811,0.08972353744542165,0,531.9500271619384,0.17551873286674555,0.7739553558063776,628
887,M,26-35,A,78,54.77492263147483,4.891673293551083,0.9285843782288958,0.06267223038272776,0,479.7848562010104,0.08937443273135334,0.6484085552712975,613
888,M,46-60,A,66,40.788840529106196,5.0,0.8877732010585232,0.11370262560004271,0,490.4220005324139,0.2817939771131012,0.7193225450477936,612
889,M,26-35,C,44,24.280104737514318,4.758046362241094,0.9178651008325678,0.16553552525753418,0,423.9579778396782,0.11807060409116635,0.543310636505461,568
890,M,26-35,A,77,37.86059465223303,4.713441234263764,0.9285476653520818,0.05771634792265851,0,694.3769516512397,0.2983497378318515,0.919930958343977,683
891,M,18-25,C,43,54.7926199498312,4.769803685549067,0.9561919285644052,0.06102410770877407,0,271.91542594063554,0.15894931222372588,0.8702334903965299,531
892,F,36-45,B,58,44.58629656897669,4.61194208664698,0.8517808606159134,0.041317722439378285,0,440.2373184444211,0.1882504086064453,0.9909092498657283,596
893,M,46-60,B,74,27.816899052064336,4.765745067865171,0.8881305339554109,0.0,0,374.13123509987645,0.30487144604790484,0.6010007869998211,554
894,M,18-25,C,49,65.67629179183871,4.4865721709333775,0.9496648805418703,0.11294435154348934,0,366.3399778160014,0.07188020680339834,0.5664222555389711,562
895,F,36-45,A,62,29.46191483754867,4.671372144514829,0.8892128528275889,0.05839518569810155,0,562.5108258338006,0.0959915782583023,0.6750426770318794,628
896,F,46-60,B,46,39.570754183867855,4.727099917690161,0.8664298868727459,0.103260672424102,0,526.4015932079681,0.15387616307227747,0.5774021415734438,614
897,M,18-25,A,82,31.626139993477963,4.901245293627956,0.9036854529495695,0.0912935651266646,0,420.3222311498712,0.16880256773238228,0.6396614531099745,596
898,M,18-25,C,50,31.639979850863988,4.912663581657955,0.9089510641655308,0.042570893102069365,0,466.79690469358445,0.39136558243607233,0.5878307173206707,507
899,M,36-45,B,62,37.47848884264844,4.6062574402873375,0.9163410531966479,0.04107557415764431,0,413.7255992288789,0.10895509424036857,0.8424268536689822,582
900,M,26-35,A,66,48.36150159846078,5.0,0.9131020781948834,0.11934060668351298,0,461.82378393854697,0.0756602004275439,0.6795030652105576,588
901,M,18-25,C,54,54.905314452196016,4.769856021765926,0.8649717425775675,0.07089804550619196,0,434.5364540827985,0.10513320806920286,0.8074312307669036,558
902,M,36-45,A,87,38.1383182796754,4.7968067449046154,0.9748579463626766,0.036691373886438894,0,664.7074358822932,0.19857064368112096,0.9714454990878356,643
903,M,26-35,A,58,31.898564458150755,4.506545977251751,0.9851109881128839,0.03964480115287353,0,539.0613475136985,0.21936286108261668,0.819913508725143,630
904,M,46-60,B,48,46.78639316659808,4.652191391481991,0.8172785656806635,0.07175632658796664,0,372.6838952113715,0.12343303268975209,0.8920783192686169,563
905,F,36-45,B,59,47.07963578929187,4.907073571729872,0.8417229691288237,0.11573683262934831,0,481.21661490285686,0.18168289147841044,0.5294235586539136,577
906,M,36-45,C,58,44.4037633555345,4.774666769406965,0.9689428487387495,0.0915631394528938,0,375.95982465252285,0.33561618712393954,0.5818538800250974,522
907,M,26-35,B,61,44.757398129067326,4.766572208937931,0.995,0.07495287038932383,0,545.5427603711664,0.18281347854886368,0.7465183167516173,648
908,M,26-35,B,59,40.87433553656319,4.7836758255863225,0.8129410514147631,0.11815562830773146,0,581.2054156607209,0.2056792018602136,0.7512527628673245,592
909,M,26-35,A,59,42.98150854555881,4.533119354237093,0.9601718250639417,0.11237325494911521,0,635.774269225206,0.3311190570898893,0.9800925534798819,620
910,M,18-25,A,53,40.18348871376429,4.7327087169897775,0.995,0.08352366632167574,0,534.921377671699,0.12415794281209266,0.6401616510272652,659
911,F,36-45,C,47,52.70243727037122,4.956049553294643,0.8690793867083595,0.15978358972608403,0,508.82615818779004,0.1189273025138195,0.5848262196978768,569
912,F,18-25,A,75,64.28459500705877,4.919006143309824,0.995,0.055077305332194744,0,498.2166756371641,0.1424254319722004,0.7681023700977001,610
913,F,26-35,B,68,43.79653151707193,4.73442008368266,0.9159002859559998,0.0989408549147758,0,661.1436382561072,0.13776715859135452,0.6473933126845437,643
914,F,18-25,A,62,41.93427752028639,4.9853503011542335,0.936931854528656,0.05721010184873619,0,469.1405234211596,0.03431895101240601,0.6340323198850948,580
915,F,26-35,A,77,44.55861365690068,4.567935223984741,0.8942383342726455,0.08858545309258264,0,416.8398688202017,0.19103953143968336,0.7132829376942182,541
916,F,18-25,B,60,35.420781990167086,4.604245350271561,0.9700514263010696,0.06254838449305672,0,608.0620948070496,0.19735530418010072,0.6856262952096813,620
917,M,26-35,B,62,49.6497837110482,5.0,0.9629226058807734,0.08284104947751066,0,436.03857419777694,0.16513131601344308,0.9226562251390784,587
918,M,36-45,B,54,46.41176409081129,4.834295967746279,0.995,0.14470407729647655,0,488.7228050129434,0.19979766742672023,0.5771675327764665,605
919,M,18-25,C,54,37.795297919573095,4.704266898684653,0.9884303684555112,0.10155555404143825,0,341.1813160114364,0.20064870720399594,0.7741258373301478,531
920,M,36-45,A,63,51.020668190424786,4.742902215094713,0.9213424977891383,0.08280523338069555,0,759.5062896239386,0.0747078424457365,0.958098947340591,676
921,M,36-45,B,46,42.18989768345387,4.623405333030922,0.995,0.05375891623464827,0,616.054501954893,0.2030911957693384,0.6482367491260648,596
922,F,26-35,A,71,32.29943361525625,4.795888890271117,0.9941396324236851,0.07014686113509679,0,707.6570841540708,0.22468096629853884,0.8163850342396473,656
923,M,36-45,B,60,45.5160444542296,4.77960826694672,0.9470258017522829,0.039759924952764494,0,499.5104076683197,0.05223188282395358,0.8006310843537757,620
924,M,26-35,A,70,44.36992503399326,4.756982706479403,0.8761422801173194,0.09160929044711096,0,657.3594345287805,0.29704928178950346,0.8375406476641325,631
925,M,18-25,B,64,51.60418146110625,4.5776365677183355,0.8458983635386182,0.09385632919069521,1,496.29057458901127,0.08113629576761151,0.7315000509808722,529
926,M,26-35,A,77,50.31546950074849,4.7965134166603365,0.857948607146167,0.056110936622592304,0,684.7871144434439,0.08894095055288738,0.6849643717757237,632
927,M,18-25,C,48,40.90773669371238,4.665773285136694,0.8661167256537727,0.12590595960651127,0,380.6982040870547,0.1961564249488395,0.7527439228287682,538
928,F,36-45,C,54,37.279130635864696,4.599703410926622,0.9852651327945114,0.11868688208109976,0,563.4998753376378,0.22277590326266405,0.6075758953522838,619
929,M,46-60,C,58,42.01743750057799,4.939211373730604,0.9431544456668762,0.0754893979533786,0,398.4258533738301,0.24221370436765852,0.6640111307262102,550
930,F,36-45,A,54,45.633088796686565,5.0,0.8857313408315771,0.08996533364963419,0,509.2802731323486,0.22487938681667846,0.8046145630010992,617
931,M,26-35,C,63,46.837543777650495,5.0,0.9150065494551647,0.05084628346176695,0,408.9450371511924,0.13842375885144054,0.7798384915617613,589
932,M,26-35,A,74,45.01412208136118,4.853118414564343,0.9155126798536057,0.05483458418110236,0,599.1584510009179,0.1886849034788812,1.0,595
933,M,46-60,A,67,41.09238056528231,4.712962238138121,0.9642025335261832,0.034159768581092834,0,534.4033533513023,0.1546663701322871,0.676710083134306,615
934,F,18-25,A,62,51.96817020023224,4.740246662609307,0.8772601118782085,0.054649890308370065,0,597.8167233825916,0.19394072295397213,0.7873604609293234,601
935,F,18-25,A,72,35.256981059067236,4.815640339519342,0.9446843193058122,0.060868334072325746,0,537.5161064108852,0.1854765327684816,0.572181622428588,587
936,M,26-35,B,57,66.79403452154823,4.685762837130822,0.933204288797335,0.021688982600348607,0,552.6170243006427,0.1396073112339117,0.9274018693446774,633
